address,id,eyes,ears,mouth,horn,back,tail,class,breedcount,speed
0xec7d3d0161e7936d41387b03a7cc87825a8a2bac,1391055,eyes-mavis,ears-owl,mouth-little-owl,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,4,61
0xec7d3d0161e7936d41387b03a7cc87825a8a2bac,11232969,eyes-confused,ears-bubblemaker,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,1,43
0xec7d3d0161e7936d41387b03a7cc87825a8a2bac,11240584,eyes-tricky,ears-inkling,mouth-mosquito,horn-caterpillars,back-snail-shell,tail-twin-tail,Bug,5,35
0xd9607d09bdd7d6899384e2cdbb397f0ca23c777c,554317,eyes-papi,ears-hollow,mouth-serious,horn-leaf-bug,back-pumpkin,tail-cattail,Plant,3,31
0xd9607d09bdd7d6899384e2cdbb397f0ca23c777c,10031706,eyes-telescope,ears-inkling,mouth-lam,horn-watermelon,back-blue-moon,tail-koi,Aquatic,0,54
0xd9607d09bdd7d6899384e2cdbb397f0ca23c777c,11249621,eyes-little-owl,ears-seaslug,mouth-toothless-bite,horn-dual-blade,back-risky-beast,tail-twin-tail,Mech,3,48
0x8a74ef80b2a57c3ec1d46e0831566424cd7a7f52,11274922,eyes-sleepless,ears-early-bird,mouth-piranha,horn-arco,back-sandal,tail-nimo,Aquatic,2,52
0x8a74ef80b2a57c3ec1d46e0831566424cd7a7f52,11275849,eyes-confused,ears-hollow,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-gila,Reptile,5,39
0x8a74ef80b2a57c3ec1d46e0831566424cd7a7f52,11282905,eyes-gero,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,0,35
0x040260e41db9057b2290089599a805750a65a952,10888241,eyes-tricky,ears-clover,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,7,40
0x040260e41db9057b2290089599a805750a65a952,11267289,eyes-confused,ears-inkling,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,35
0x040260e41db9057b2290089599a805750a65a952,11275447,eyes-telescope,ears-bubblemaker,mouth-piranha,horn-arco,back-risky-beast,tail-nimo,Aquatic,1,53
0x3103a6eb51c0373cd7caee1ffbcd7b6aca49ed2a,10653782,eyes-mavis,ears-early-bird,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,2,61
0x3103a6eb51c0373cd7caee1ffbcd7b6aca49ed2a,11214900,eyes-cucumber-slice,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-hatsune,Plant,6,31
0x3103a6eb51c0373cd7caee1ffbcd7b6aca49ed2a,11243736,eyes-gecko,ears-friezard,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,3,42
0x30d553f462bc7bc5256f0764265ea4c01fd0943e,11224109,eyes-cucumber-slice,ears-clover,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,4,31
0x30d553f462bc7bc5256f0764265ea4c01fd0943e,11233444,eyes-sleepless,ears-inkling,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,3,52
0x30d553f462bc7bc5256f0764265ea4c01fd0943e,11285909,eyes-mavis,ears-tiny-fan,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,0,57
0x8c794d6fff1fc1484eb63d235217c7dbcde817de,4431894,eyes-confused,ears-hollow,mouth-serious,horn-cactus,back-turnip,tail-cattail,Plant,2,31
0x8c794d6fff1fc1484eb63d235217c7dbcde817de,8256686,eyes-papi,ears-clover,mouth-zigzag,horn-cactus,back-bidens,tail-hatsune,Plant,5,31
0x8c794d6fff1fc1484eb63d235217c7dbcde817de,8736594,eyes-gero,ears-owl,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,5,59
0x9f93b889d465929df68d67585284db76777180ff,11011873,eyes-clear,ears-bubblemaker,mouth-piranha,horn-pliers,back-risky-beast,tail-koi,Aquatic,0,52
0x9f93b889d465929df68d67585284db76777180ff,11100854,eyes-papi,ears-lotus,mouth-serious,horn-leaf-bug,back-bone-sail,tail-cattail,Plant,2,32
0x9f93b889d465929df68d67585284db76777180ff,11107734,eyes-clear,ears-tiny-fan,mouth-piranha,horn-arco,back-blue-moon,tail-nimo,Aquatic,4,55
0x556c113a93c736ae997b6d8d64e7c98c28279fb7,10848827,eyes-clear,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
0x556c113a93c736ae997b6d8d64e7c98c28279fb7,11093695,eyes-clear,ears-inkling,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,5,57
0x556c113a93c736ae997b6d8d64e7c98c28279fb7,11232895,eyes-gecko,ears-rosa,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,3,41
0x367d1508b546eccaa3472fce2e4a898452df7dc5,11035481,eyes-gecko,ears-friezard,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,42
0x367d1508b546eccaa3472fce2e4a898452df7dc5,11130994,eyes-mavis,ears-peace-maker,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,3,61
0x367d1508b546eccaa3472fce2e4a898452df7dc5,11267125,eyes-tricky,ears-friezard,mouth-mosquito,horn-caterpillars,back-snail-shell,tail-twin-tail,Bug,6,33
0xefc5c47e936c32329502add2e02d60ca74951297,11134306,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
0xefc5c47e936c32329502add2e02d60ca74951297,11145336,eyes-clear,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,3,52
0xefc5c47e936c32329502add2e02d60ca74951297,11223562,eyes-nerdy,ears-leafy,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,39
0x5bc253ce99804a414dc36508af2e5725a41fe1b7,11251689,eyes-gero,ears-rosa,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,2,43
0x5bc253ce99804a414dc36508af2e5725a41fe1b7,11294129,eyes-little-owl,ears-gill,mouth-razor-bite,horn-scaly-spear,back-croc,tail-rice,Dusk,4,49
0x5bc253ce99804a414dc36508af2e5725a41fe1b7,11294944,eyes-sleepless,ears-inkling,mouth-razor-bite,horn-scaly-spear,back-scarab,tail-nimo,Dusk,4,50
0xcc1794f32045b3a895bcdf257fc492c08cdabcdd,5360746,eyes-kotaro?,ears-puppy,mouth-confident,horn-dual-blade,back-risky-beast,tail-rice,Beast,3,40
0xcc1794f32045b3a895bcdf257fc492c08cdabcdd,11162682,eyes-nerdy,ears-clover,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,5,39
0xcc1794f32045b3a895bcdf257fc492c08cdabcdd,11180282,eyes-topaz,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,33
0x624063144ba7b9130eaf83e139e37fa7198a4b73,8440312,eyes-confused,ears-bubblemaker,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,3,34
0x624063144ba7b9130eaf83e139e37fa7198a4b73,9427433,eyes-scar,ears-gill,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Dusk,4,46
0x624063144ba7b9130eaf83e139e37fa7198a4b73,9782269,eyes-telescope,ears-owl,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,3,50
0xa07c844ec40d3640d605ad1c58834bcbbd0f6774,7349235,eyes-clear,ears-tiny-fan,mouth-cute-bunny,horn-antenna,back-goldfish,tail-nimo,Aquatic,5,51
0xa07c844ec40d3640d605ad1c58834bcbbd0f6774,10083597,eyes-topaz,ears-owl,mouth-cute-bunny,horn-antenna,back-buzz-buzz,tail-fish-snack,Bug,0,35
0xa07c844ec40d3640d605ad1c58834bcbbd0f6774,10122438,eyes-clear,ears-pogona,mouth-cute-bunny,horn-antenna,back-bone-sail,tail-cattail,Dusk,0,44
0x24f0c1fd95befe54f0785bfb3084d418f279bf80,10959394,eyes-mavis,ears-peace-maker,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,4,61
0x24f0c1fd95befe54f0785bfb3084d418f279bf80,11100511,eyes-confused,ears-hollow,mouth-zigzag,horn-cactus,back-bidens,tail-hatsune,Plant,0,31
0x24f0c1fd95befe54f0785bfb3084d418f279bf80,11207561,eyes-confused,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,0,32
0xd62badc1a697406fc51a882b8b24312f25040d54,7129603,eyes-clear,ears-gill,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,5,50
0xd62badc1a697406fc51a882b8b24312f25040d54,8175930,eyes-confused,ears-friezard,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-twin-tail,Reptile,2,38
0xd62badc1a697406fc51a882b8b24312f25040d54,9017104,eyes-blossom,ears-leafy,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,2,31
0x6df42923bddd1c67ebeaaed9c0cde3218e2d3ff5,11266567,eyes-papi,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-hatsune,Plant,5,31
0x6df42923bddd1c67ebeaaed9c0cde3218e2d3ff5,11276064,eyes-papi,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
0x6df42923bddd1c67ebeaaed9c0cde3218e2d3ff5,11276244,eyes-telescope,ears-bubblemaker,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,2,57
0x5250a06a195457f36e7188ce580cd12acfbe476e,8141307,eyes-confused,ears-clover,mouth-herbivore,horn-leaf-bug,back-furball,tail-carrot,Plant,0,32
0x5250a06a195457f36e7188ce580cd12acfbe476e,9769753,eyes-papi,ears-bubblemaker,mouth-tiny-turtle,horn-cuckoo,back-croc,tail-cloud,Dusk,0,50
0x5250a06a195457f36e7188ce580cd12acfbe476e,10843664,eyes-little-owl,ears-early-bird,mouth-axie-kiss,horn-arco,back-hero,tail-tadpole,Mech,0,51
0x8a78084d181b9afaef91abf672d144d2344e1a4e,8430707,eyes-blossom,ears-clover,mouth-zigzag,horn-cactus,back-bidens,tail-hatsune,Plant,5,31
0x8a78084d181b9afaef91abf672d144d2344e1a4e,9463197,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,0,59
0x8a78084d181b9afaef91abf672d144d2344e1a4e,10899373,eyes-confused,ears-clover,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,3,31
0x8c3449b8fa9ca4313ba071c1e3e0ede7d8202622,11202510,eyes-gero,ears-gill,mouth-piranha,horn-arco,back-sandal,tail-nimo,Aquatic,0,52
0x8c3449b8fa9ca4313ba071c1e3e0ede7d8202622,11244125,eyes-scar,ears-sidebarb,mouth-goda,horn-beech,back-sandal,tail-twin-tail,Dusk,0,42
0x8c3449b8fa9ca4313ba071c1e3e0ede7d8202622,11264592,eyes-confused,ears-hollow,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-gila,Reptile,3,39
0xd2b6a287c0f42dc5b8d8381e1dd081dff48e1135,9762614,eyes-papi,ears-clover,mouth-zigzag,horn-cactus,back-bidens,tail-hatsune,Plant,4,31
0xd2b6a287c0f42dc5b8d8381e1dd081dff48e1135,11178672,eyes-papi,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
0xd2b6a287c0f42dc5b8d8381e1dd081dff48e1135,11208100,eyes-mavis,ears-curly,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,3,61
0xf0180744eea86070db3effa09a9fda1127a6bf5c,8160278,eyes-papi,ears-lotus,mouth-herbivore,horn-cactus,back-watering-can,tail-cattail,Plant,4,31
0xf0180744eea86070db3effa09a9fda1127a6bf5c,10188472,eyes-papi,ears-sakura,mouth-zigzag,horn-cactus,back-bidens,tail-gravel-ant,Plant,3,31
0xf0180744eea86070db3effa09a9fda1127a6bf5c,10852078,eyes-mavis,ears-owl,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,3,59
0xe21a769fb79ca7060da3b9225dfc4b7f01a438d2,10630505,eyes-clear,ears-gill,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,4,57
0xe21a769fb79ca7060da3b9225dfc4b7f01a438d2,10678921,eyes-papi,ears-sakura,mouth-serious,horn-leaf-bug,back-pumpkin,tail-cattail,Plant,0,31
0xe21a769fb79ca7060da3b9225dfc4b7f01a438d2,10737590,eyes-sleepless,ears-inkling,mouth-nut-cracker,horn-arco,back-hero,tail-nut-cracker,Mech,4,49
0x3fbc682e8e89c28c040536330082e405a8cb140a,5409210,eyes-confused,ears-leafy,mouth-serious,horn-rose-bud,back-pumpkin,tail-yam,Plant,2,31
0x3fbc682e8e89c28c040536330082e405a8cb140a,10290757,eyes-gecko,ears-hollow,mouth-toothless-bite,horn-cerastes,back-bone-sail,tail-grass-snake,Dusk,4,44
0x3fbc682e8e89c28c040536330082e405a8cb140a,11284080,eyes-clear,ears-gill,mouth-toothless-bite,horn-arco,back-furball,tail-twin-tail,Mech,3,48
0x37d7cb4de4d9a6d63fae8cab0285ea4b7592763c,1587125,eyes-blossom,ears-lotus,mouth-serious,horn-rose-bud,back-pumpkin,tail-cattail,Plant,2,31
0x37d7cb4de4d9a6d63fae8cab0285ea4b7592763c,5454061,eyes-chubby,ears-nyan,mouth-goda,horn-imp,back-ronin,tail-fish-snack,Beast,1,40
0x37d7cb4de4d9a6d63fae8cab0285ea4b7592763c,11167575,eyes-scar,ears-sidebarb,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,1,41
0xf825ff4dcbdfcd498c274f18e85cef9b4753741e,8748100,eyes-telescope,ears-gill,mouth-risky-fish,horn-dual-blade,back-timber,tail-nimo,Aquatic,4,53
0xf825ff4dcbdfcd498c274f18e85cef9b4753741e,11283318,eyes-clear,ears-early-bird,mouth-piranha,horn-oranda,back-spiky-wing,tail-koi,Aquatic,5,54
0xf825ff4dcbdfcd498c274f18e85cef9b4753741e,11294564,eyes-telescope,ears-tiny-fan,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,0,52
0xdee51119838146b1be75bee55e4f2745cb0c67ae,11240716,eyes-tricky,ears-gill,mouth-razor-bite,horn-scaly-spear,back-scarab,tail-cottontail,Reptile,4,42
0xdee51119838146b1be75bee55e4f2745cb0c67ae,11249937,eyes-gecko,ears-sakura,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,3,42
0xdee51119838146b1be75bee55e4f2745cb0c67ae,11249942,eyes-gecko,ears-friezard,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,43
0x26e29205f2bc0174895803f96cc8f94177296592,11203354,eyes-cucumber-slice,ears-clover,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,39
0x26e29205f2bc0174895803f96cc8f94177296592,11215746,eyes-papi,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
0x26e29205f2bc0174895803f96cc8f94177296592,11215848,eyes-telescope,ears-inkling,mouth-piranha,horn-arco,back-risky-beast,tail-nimo,Aquatic,4,53
0x0b265e99bb9ca81437ad0a24b11ea2d1ace2c1e6,11279566,eyes-telescope,ears-gill,mouth-piranha,horn-arco,back-risky-beast,tail-nimo,Aquatic,1,53
0x0b265e99bb9ca81437ad0a24b11ea2d1ace2c1e6,11286822,eyes-mavis,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,2,52
0x0b265e99bb9ca81437ad0a24b11ea2d1ace2c1e6,11291210,eyes-little-owl,ears-bubblemaker,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,0,57
0x487d2537382496ab0383478456a1ca3e58face79,10891813,eyes-sleepless,ears-seaslug,mouth-tiny-turtle,horn-bumpy,back-bone-sail,tail-nimo,Dusk,3,51
0x487d2537382496ab0383478456a1ca3e58face79,11247561,eyes-mavis,ears-curly,mouth-peace-maker,horn-arco,back-hero,tail-hare,Mech,2,51
0x487d2537382496ab0383478456a1ca3e58face79,11263986,eyes-papi,ears-pogona,mouth-goda,horn-caterpillars,back-scarab,tail-cattail,Dusk,3,41
0x5a365779b871e2d7daaa40d8c3ea63a88f23dcd5,7801706,eyes-blossom,ears-pogona,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Dusk,5,43
0x5a365779b871e2d7daaa40d8c3ea63a88f23dcd5,8216989,eyes-papi,ears-clover,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,0,31
0x5a365779b871e2d7daaa40d8c3ea63a88f23dcd5,10453444,eyes-gero,ears-nimo,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,0,50
0x270061fb867de11215bcd5b0a897694f8d2160e9,11002113,eyes-papi,ears-clover,mouth-serious,horn-leaf-bug,back-pumpkin,tail-cattail,Plant,4,31
0x270061fb867de11215bcd5b0a897694f8d2160e9,11195386,eyes-mavis,ears-inkling,mouth-piranha,horn-clamshell,back-blue-moon,tail-shrimp,Aquatic,4,57
0x270061fb867de11215bcd5b0a897694f8d2160e9,11242457,eyes-robin,ears-bubblemaker,mouth-toothless-bite,horn-dual-blade,back-risky-beast,tail-twin-tail,Mech,4,48
0xce1a201c2f0d46e12d9092641d627432a915f42e,11244917,eyes-topaz,ears-friezard,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,0,34
0xce1a201c2f0d46e12d9092641d627432a915f42e,11269838,eyes-gecko,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,33
0xce1a201c2f0d46e12d9092641d627432a915f42e,11284267,eyes-telescope,ears-peace-maker,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,2,52
0x20cef8efd129ad47b059a3e09c8839bcfb7b1970,10358918,eyes-clear,ears-ear-breathing,mouth-mosquito,horn-bumpy,back-sponge,tail-nimo,Aquatic,3,49
0x20cef8efd129ad47b059a3e09c8839bcfb7b1970,10425853,eyes-papi,ears-sakura,mouth-herbivore,horn-cactus,back-buzz-buzz,tail-cattail,Plant,0,31
0x20cef8efd129ad47b059a3e09c8839bcfb7b1970,10570593,eyes-mavis,ears-pink-cheek,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,3,61
0xba8db77a492a96ff8aabab7b0b9b33831d671340,2915285,eyes-papi,ears-nyan,mouth-razor-bite,horn-scaly-spoon,back-jaguar,tail-cottontail,Reptile,1,40
0xba8db77a492a96ff8aabab7b0b9b33831d671340,11125564,eyes-mavis,ears-owl,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,2,57
0xba8db77a492a96ff8aabab7b0b9b33831d671340,11287994,eyes-papi,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
0xd8a17925d987dd7915998a50aec92b5a5d409888,331774,eyes-papi,ears-rosa,mouth-serious,horn-rose-bud,back-pumpkin,tail-cattail,Plant,4,31
0xd8a17925d987dd7915998a50aec92b5a5d409888,5327933,eyes-blossom,ears-inkling,mouth-catfish,horn-clamshell,back-goldfish,tail-fish-snack,Aquatic,2,51
0xd8a17925d987dd7915998a50aec92b5a5d409888,11035532,eyes-mavis,ears-curly,mouth-nut-cracker,horn-imp,back-ronin,tail-rice,Mech,3,49
0x053e5e25c51467526b9b57554ac421c9ea73fd9e,8936075,eyes-telescope,ears-tiny-fan,mouth-piranha,horn-arco,back-risky-beast,tail-nimo,Aquatic,4,53
0x053e5e25c51467526b9b57554ac421c9ea73fd9e,10154471,eyes-clear,ears-seaslug,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,3,57
0x053e5e25c51467526b9b57554ac421c9ea73fd9e,10902566,eyes-confused,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,5,32
0x49a962c3262277fdb4b9ef75a7642cf6c2aa9c54,8625505,eyes-gero,ears-gill,mouth-doubletalk,horn-arco,back-jaguar,tail-nimo,Aquatic,0,53
0x49a962c3262277fdb4b9ef75a7642cf6c2aa9c54,11016045,eyes-clear,ears-bubblemaker,mouth-piranha,horn-eggshell,back-blue-moon,tail-koi,Aquatic,0,57
0x49a962c3262277fdb4b9ef75a7642cf6c2aa9c54,11256780,eyes-cucumber-slice,ears-clover,mouth-goda,horn-beech,back-jaguar,tail-cattail,Plant,0,33
0xe1e92f90dcf941fde0272420b1d920dc4d8cb31a,10195386,eyes-blossom,ears-clover,mouth-zigzag,horn-cactus,back-bidens,tail-hatsune,Plant,3,31
0xe1e92f90dcf941fde0272420b1d920dc4d8cb31a,11188187,eyes-lucas,ears-owl,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,3,59
0xe1e92f90dcf941fde0272420b1d920dc4d8cb31a,11203260,eyes-blossom,ears-lotus,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,1,31
0x4d9f7c8e438943ba2cccd3a24d91f7cf9b5a7cc6,369570,eyes-tricky,ears-curved-spine,mouth-razor-bite,horn-scaly-spoon,back-tri-spikes,tail-tiny-dino,Reptile,4,41
0x4d9f7c8e438943ba2cccd3a24d91f7cf9b5a7cc6,673113,eyes-blossom,ears-lotus,mouth-serious,horn-imp,back-snail-shell,tail-carrot,Plant,3,32
0x4d9f7c8e438943ba2cccd3a24d91f7cf9b5a7cc6,6143639,eyes-topaz,ears-gill,mouth-goda,horn-imp,back-ronin,tail-cottontail,Beast,3,43
0x93886f21996352ee795e5055bf92e073ebd78ea5,10691028,eyes-confused,ears-clover,mouth-serious,horn-cactus,back-turnip,tail-cattail,Plant,0,31
0x93886f21996352ee795e5055bf92e073ebd78ea5,11030447,eyes-clear,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,5,52
0x93886f21996352ee795e5055bf92e073ebd78ea5,11054276,eyes-clear,ears-tiny-fan,mouth-piranha,horn-cuckoo,back-blue-moon,tail-koi,Aquatic,0,57
0xf88f416d49097fc305784e6fe02e5488e21f9c10,10063618,eyes-papi,ears-hollow,mouth-zigzag,horn-cactus,back-bidens,tail-hatsune,Plant,0,31
0xf88f416d49097fc305784e6fe02e5488e21f9c10,10954087,eyes-robin,ears-curly,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,2,59
0xf88f416d49097fc305784e6fe02e5488e21f9c10,11146372,eyes-papi,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
0x11c52b5ee3bdcfb4039f4e4155a4ccaab3a230b0,996432,eyes-mavis,ears-pink-cheek,mouth-little-owl,horn-eggshell,back-cupid,tail-granmas-fan,Bird,3,61
0x11c52b5ee3bdcfb4039f4e4155a4ccaab3a230b0,9630791,eyes-blossom,ears-lotus,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,4,31
0x11c52b5ee3bdcfb4039f4e4155a4ccaab3a230b0,9775511,eyes-clear,ears-nut-cracker,mouth-nut-cracker,horn-imp,back-ronin,tail-nut-cracker,Beast,3,43
0x04e1913c6ce1ccf4ddf04c52990e6f9690d6488e,209013,eyes-tricky,ears-clover,mouth-kotaro,horn-cactus,back-turnip,tail-hatsune,Plant,5,33
0x04e1913c6ce1ccf4ddf04c52990e6f9690d6488e,6573276,eyes-telescope,ears-seaslug,mouth-nut-cracker,horn-dual-blade,back-risky-beast,tail-rice,Beast,0,45
0x04e1913c6ce1ccf4ddf04c52990e6f9690d6488e,7764140,eyes-cucumber-slice,ears-clover,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,3,31
0x3f558c3d6a230e6761ca12982eb2bac6eb87bb67,597971,eyes-tricky,ears-friezard,mouth-silence-whisper,horn-scaly-spoon,back-bidens,tail-tiny-dino,Reptile,2,39
0x3f558c3d6a230e6761ca12982eb2bac6eb87bb67,9764633,eyes-lucas,ears-nimo,mouth-piranha,horn-clamshell,back-risky-beast,tail-shrimp,Aquatic,3,55
0x3f558c3d6a230e6761ca12982eb2bac6eb87bb67,10919951,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
0xdeb13fca8683d1e59c4d3d25c357dc6064e38230,11135290,eyes-topaz,ears-small-frill,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,3,41
0xdeb13fca8683d1e59c4d3d25c357dc6064e38230,11210240,eyes-sleepless,ears-inkling,mouth-lam,horn-arco,back-risky-beast,tail-nimo,Aquatic,3,53
0xdeb13fca8683d1e59c4d3d25c357dc6064e38230,11229497,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
0x711797d5789084d162239110788d871ce568ccda,6836319,eyes-papi,ears-clover,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,5,31
0x711797d5789084d162239110788d871ce568ccda,8140960,eyes-blossom,ears-friezard,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Reptile,4,39
0x711797d5789084d162239110788d871ce568ccda,10110021,eyes-telescope,ears-gill,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,3,50
0x19c563c465e9d6fc74dcb01b02657549118c6c23,11195166,eyes-gero,ears-nimo,mouth-lam,horn-arco,back-sandal,tail-nimo,Aquatic,0,52
0x19c563c465e9d6fc74dcb01b02657549118c6c23,11251635,eyes-bookworm,ears-hollow,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,3,39
0x19c563c465e9d6fc74dcb01b02657549118c6c23,11285885,eyes-gecko,ears-friezard,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,2,42
0xaf7e413d3b1fd82d11289a0dfb12ec02a4d2c6a2,2775523,eyes-mavis,ears-owl,mouth-little-owl,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,2,61
0xaf7e413d3b1fd82d11289a0dfb12ec02a4d2c6a2,9275212,eyes-mavis,ears-seaslug,mouth-piranha,horn-dual-blade,back-hero,tail-hare,Mech,4,51
0xaf7e413d3b1fd82d11289a0dfb12ec02a4d2c6a2,10865587,eyes-papi,ears-rosa,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,5,31
0xba8e4e10ec786076a01e5f2787dbaf8f9a8476ec,8353753,eyes-clear,ears-inkling,mouth-tiny-turtle,horn-anemone,back-anemone,tail-nimo,Aquatic,2,55
0xba8e4e10ec786076a01e5f2787dbaf8f9a8476ec,9617014,eyes-gero,ears-inkling,mouth-lam,horn-anemone,back-anemone,tail-nimo,Aquatic,3,57
0xba8e4e10ec786076a01e5f2787dbaf8f9a8476ec,11044935,eyes-mavis,ears-pink-cheek,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,4,57
0x05dd39e7e2cef4cf69be07defea9b9667d3e3d33,11173232,eyes-neo,ears-small-frill,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,6,41
0x05dd39e7e2cef4cf69be07defea9b9667d3e3d33,11257618,eyes-cucumber-slice,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-hatsune,Plant,3,31
0x05dd39e7e2cef4cf69be07defea9b9667d3e3d33,11282722,eyes-little-owl,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,3,52
0xbf9d52229eb08bdb6a4aca63928fd822d25695c8,1944188,eyes-papi,ears-clover,mouth-serious,horn-rose-bud,back-pigeon-post,tail-yam,Plant,0,34
0xbf9d52229eb08bdb6a4aca63928fd822d25695c8,2956058,eyes-confused,ears-rosa,mouth-serious,horn-rose-bud,back-pumpkin,tail-carrot,Plant,4,31
0xbf9d52229eb08bdb6a4aca63928fd822d25695c8,11015928,eyes-mavis,ears-peace-maker,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-gerbil,Bird,0,57
